adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/lksbcuAxQ36BLC2eMBhnZAzmGTd.jpg,"[28, 80, 18, 53]",25602,en,Ninja,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.",15.299,/nmt0YMO2MyhY4tNHh8i2ttu60Mb.jpg,2009-10-22,Ninja,False,5.9,203
False,/amDuUPj7MTN27xgjtguGNF8YzQC.jpg,"[35, 18, 10749]",15019,en,I Could Never Be Your Woman,This movie follows a mother who falls for a younger man while her daughter falls in love for the first time. Mother Nature messes with their fates.,12.312,/oFnIQSnDVOJOoX9CZMj6xljLnPw.jpg,2007-05-11,I Could Never Be Your Woman,False,5.9,282
False,/gPMYhwogEWMeUWqL0JJkSuwcafk.jpg,"[28, 53, 18, 12]",11678,en,Vertical Limit,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",16.285,/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,2000-12-08,Vertical Limit,False,5.9,677
False,/9RIojJuwiCqTDLQpUWjyyXo5csp.jpg,"[9648, 53, 18, 27]",9756,en,Half Light,"Rachel Carson, a best-selling crime novelist, is devastated and filled with guilt over the accidental death of her son. Hoping that a change of scenery will help alleviate her suffering, she leaves her home in the city and moves into a vacant country house owned by a friend and begins a relationship with charming local Angus. But, just as her life is taking a turn for the better, Rachel realizes she's being romanced by a ghost, leading her to doubt her own sanity.",12.519,/2RG1H4Blcv6pdufs3YxFg6vZMVd.jpg,2006-01-17,Half Light,False,5.9,200
False,/jH0m3IgHaTZ6qq7zoLA30CzogSM.jpg,"[27, 9648, 53]",1970,en,The Grudge,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",33.961,/e8OLh49AJKIATBSAso6EWr1YeWH.jpg,2004-10-22,The Grudge,False,5.9,2129
False,/jw8Z6btyzWT0iVFgXQF9ZawJX5X.jpg,"[35, 10749]",11638,en,Guess Who,"When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail - he's white.",9.574,/8BF6qSAANBvhEPZxQVTUiZbfiOy.jpg,2005-03-25,Guess Who,False,5.9,655
False,/3reT93yfyvJD09NdrrXTbBfGnzq.jpg,[27],489064,en,3 from Hell,"After barely surviving a furious shootout with the police, Baby Firefly, Otis Driftwood and Captain Spaulding are behind bars. But pure evil cannot be contained. Teaming up with Otis’ half-brother Winslow, the demented Firefly clan escape to unleash a whole new wave of murder, madness and mayhem.",11.171,/wWWjBJbORsB9xt17eXmYEYhinux.jpg,2019-09-16,3 from Hell,False,5.9,229
False,/oxZh9qhkxfOczKmTang0j9a06Bx.jpg,"[53, 878]",242095,en,The Signal,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.",16.162,/opZNdMgVBl3kKpKlW58PXnLZKFV.jpg,2014-03-15,The Signal,False,5.9,1196
False,/Bj1V9TObjgbKc4qZRvnNESgKmc.jpg,"[28, 53]",48340,en,Sanctum,"Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months.  But when his exit is cut off in a flash flood, Frank's team—including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)—are forced to radically alter plans.  With dwindling supplies, the crew must navigate an underwater labyrinth to make it out.  Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",21.189,/zRUNv1CbeVtmTCNr6RLHnxV2QYm.jpg,2011-02-03,Sanctum,False,5.9,713
False,/y2Sx1umECGrKrTTsXnQPBs1UjSp.jpg,"[28, 18, 27, 9648, 36]",41215,en,Black Death,"As the plague decimates medieval Europe, rumours circulate of a village immune from the plague. There is talk of a necromancer who leads the village and is able to raise the dead. A fearsome knight joined by a cohort of soldiers and a young monk are charged by the church to investigate. Their journey is filled with danger, but it's upon entering the village that their true horror begins.",10.576,/gXRERDpyT9s3m2yk6wNmrTWbZfG.jpg,2010-06-07,Black Death,False,5.9,568
False,/6ItjlyOsaL0x02pScPSbH3ILx8H.jpg,"[28, 53, 80]",5820,en,The Sentinel,A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,12.666,/wPFVeVYuFhCnnOAZZHpMROCbssE.jpg,2006-04-19,The Sentinel,False,5.9,499
False,/8CtTl3cN5oF4mONXWCCP0LgcHQr.jpg,"[28, 80, 18]",254473,en,Brick Mansions,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",16.194,/6OopiNRk7lWP0hPsY0eYqq2kQTi.jpg,2014-04-22,Brick Mansions,False,5.9,1174
False,/s75xYQOo4Hy2fy229CEfj5jgC2B.jpg,"[18, 14, 35, 10770]",73108,en,Teen Spirit,"The story is about Amber, a mean popular girl who gets electrocuted and dies and is not allowed to enter into heaven unless she helps the least popular girl in school become Prom Queen within a week, but things do not go as planned.",10.959,/8mmxoEBzTMX4ziYgveeEx35ltNY.jpg,2011-08-07,Teen Spirit,False,5.9,236
False,/1XC5EcGNIW0LGPGRineTcDUGzVB.jpg,"[35, 18, 10749]",39053,en,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",8.849,/v13d1KKluNa4xIKn0YrFfRqIhr7.jpg,2010-06-18,Cyrus,False,5.9,268
False,/2kBg4ZZmjalql3GlmloWxt9B9Ew.jpg,"[10749, 35, 10751, 28, 12]",14140,en,Herbie Goes to Monte Carlo,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. But thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back.",8.908,/t6rzY3AP9rXZKi3kyKXdIvLXen6.jpg,1977-06-24,Herbie Goes to Monte Carlo,False,5.9,203
False,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,"[27, 53]",13186,en,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,55.838,/n5Re2ywnpqwAXTin8W5j3lqSwc7.jpg,2007-08-25,Wrong Turn 2: Dead End,False,5.9,831
False,/aYuYAAE7Va8zQxeM0A2X4FmGQsU.jpg,"[28, 12, 14]",311324,en,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,51.497,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,2016-12-16,The Great Wall,False,5.9,3749
False,/ofiGuI9E8osJ78Q7KHtYquqRpHy.jpg,"[18, 10749]",192145,en,Third Person,"An acclaimed novelist struggles to write an analysis of love in one of three stories, each set in a different city, that detail the beginning, middle and end of a relationship.",9.711,/8HfxGEbQnPvIzaYAHMvu947r8sQ.jpg,2013-09-09,Third Person,False,5.9,453
False,/9i3m1O4CuExIz1cxmHm4ZYWkWYH.jpg,[35],10402,en,Deuce Bigalow: Male Gigolo,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",16.198,/zxTHZUGkaAKzrftwIY3fAx76Lmq.jpg,1999-12-10,Deuce Bigalow: Male Gigolo,False,5.9,943
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,"[28, 12, 53]",7451,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",17.884,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09,xXx,False,5.9,3093
False,/3uwyXMZN93PRkShUxvLrufwVAc2.jpg,"[80, 18, 27, 36]",452507,en,1922,"A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.",18.445,/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg,2017-10-20,1922,False,5.9,1928
False,/3kdIvDWshOLc7SjJl7OfnaSd4JL.jpg,"[35, 10749]",80038,en,Friends with Kids,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",8.873,/cA6putv2ND8snBBa0t9WhlW1TfG.jpg,2012-03-09,Friends with Kids,False,5.9,367
False,/d4wnMDSrQonB9iArMzd90WqaoJ4.jpg,"[53, 27]",416234,en,Winchester,"San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.",15.541,/tHDtskokZeO9B3JBdR1dSH0uqad.jpg,2018-02-02,Winchester,False,5.9,1349
False,/hn0uh4wv2jPAnMXZ0fULE1qjcjU.jpg,"[35, 18]",112200,en,Thanks for Sharing,A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon—sex addiction.,9.257,/bjvx4WyGo6WsXUTEvEPbcREEWgW.jpg,2013-09-19,Thanks for Sharing,False,5.9,403
False,/a4C5x3Cry9twyYmkah8dlLcetpA.jpg,"[878, 53, 9648]",4858,en,The Invasion,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",24.319,/69yA6E7JOKJSfK8JMAOsieCDB8A.jpg,2007-08-17,The Invasion,False,5.9,969
False,/fQqU28Sl28IHj9ljEo2l3WcavRK.jpg,"[12, 35, 18, 10751, 14]",62764,en,Mirror Mirror,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",18.446,/lXaFFfsOW1G2e671hzU6eYoMqjC.jpg,2012-03-15,Mirror Mirror,False,5.9,2667
False,/yrMfznQbmMtz9YgivpPLxShS4RD.jpg,"[35, 18]",24795,en,Angels in the Outfield,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.",8.648,/bVhGSVLgDo28i9rUBtlpL83iaYH.jpg,1994-07-15,Angels in the Outfield,False,5.9,299
False,/oenQl9P7lX6dggOzEG6AsAtiDS7.jpg,"[28, 53, 12]",16113,en,The Delta Force,"A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.",12.347,/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg,1986-02-14,The Delta Force,False,5.9,241
False,/bouH0jYhfiAHn28B3AygP0XO6V8.jpg,"[14, 27, 53, 878]",4961,en,Mimic,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.",20.053,/2TZn6YRTpbvOtIXRPdYtBLwbDaN.jpg,1997-08-22,Mimic,False,5.9,622
False,/t3lbyasHFWLMUu162dS6HYJFh2.jpg,"[14, 35, 10749]",1636,en,Bedazzled,"Elliot Richardson, a suicidal techno geek, is given seven wishes to turn his life around when he meets a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",17.527,/9aIg9oKMetjfDUNH1jDJKiw2Qos.jpg,2000-10-19,Bedazzled,False,5.9,1238
False,/ueciNnNmLLTnXKmm6FtxOHoA2ou.jpg,"[35, 18]",174323,en,G.B.F.,"The bitter fight for supremacy between the three most popular girls at North Gateway High takes an unexpected turn when their classmate, Tanner, is outed and becomes the school’s first openly gay student. The trio races to bag the big trend in fashion accessories, the Gay Best Friend, while Tanner must decide whether his skyrocketing popularity is more important than the friendships he is leaving behind.",0.6,/f4fR1WMgSv7K93ZPoJlPyvaApdE.jpg,2013-10-20,G.B.F.,False,5.9,330
False,/e35Xmx4gtiij07e1qZWhfdfyeGn.jpg,"[16, 10751, 12]",14906,en,Saludos Amigos,"Live-action segments show members of the Disney staff touring South America and recording their impressions in sketches. These segue into four animated sections: ""Lake Titicaca"" depicts tourist Donald Duck's troubles with a stubborn llama; and in ""Aquarela do Brasil,"" Jose Carioca shows Donald the sights and sound of Rio de Janeiro.",24.438,/jiNSrKpgKdLXEUasOvNaCBgEner.jpg,1942-08-24,Saludos Amigos,False,5.9,265
False,/7ZEGQX34zivuMfmXq8vkziJKGJJ.jpg,"[35, 18, 10749]",13668,en,Catch and Release,"Gray Wheeler just lost everything. But it could be the best thing that ever happened to her. After the death of her fiancé, Gray moves in with her late love's best friends. While Sam and Dennis do their best to cheer Gray up, Fritz doesn't seem to care. Once Gray breaks through Fritz's defenses, however, she finally sees why her fiancé thought so highly of him. As they spend more time together, Gray learns that her chances for love have not died out with her fiancé. But when some surprise guests show up on their doorstep, it'll take the love of all of her new friends to help Gray learn that life may be messy, but love is messier.",12.143,/zd9B1CwZxAE4Y5h5dya0c2YqQ8q.jpg,2006-10-20,Catch and Release,False,5.9,402
False,/h1mYNdMF38K3YokaL1A7fpR4Q4g.jpg,"[27, 53]",312791,en,GirlHouse,"In an attempt to make some extra cash while away at College, Kylie moves into a house that streams content to an X-rated website. After a deranged fan hacks in to determine the house's location, she finds herself in a terrifying fight for her life.",10.844,/4zR3QYWoeY2mTwVWnVxUQQptqdM.jpg,2014-10-16,GirlHouse,False,5.9,206
False,/xqCU96foxW8w2dhaEhP3vr1Sx4R.jpg,"[10751, 12, 878]",238603,en,Earth to Echo,"After a construction project begins digging in their neighbourhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. The three embark on a secret adventure to crack the code and follow it to its source, and discover a mysterious being from another world who desperately needs their help. The journey that follows will change all their lives forever.",9.991,/yiNPza51nLvVTWTB9q4ifzfUlml.jpg,2014-06-14,Earth to Echo,False,5.9,460
False,/6Bbv3gdxCSs1AN8ItK3oRQvOaxv.jpg,"[878, 12, 53]",168138,es,Los últimos días,"2013; A mysterious epidemic spreads across the planet. Humanity develops an irrational fear of open spaces that causes instant death. Soon, the world population is trapped inside buildings. As Barcelona descends into chaos, Marc sets off on a quest to find Julia, his missing girlfriend, without ever going outside.",7.315,/iKo9Lt2Mp73KehmOGGqRImqkfqr.jpg,2013-03-27,The Last Days,False,5.9,234
False,/9XizmVKaw8Fce9J8YUY1LN0i6EQ.jpg,"[35, 10402]",14648,fr,Podium,"Bernand Fréderic is a mediocre bank executive. He's married and has a son. He used to have another profession: being French star Claude Francois. Now, with the Imitators Gala Night coming up, he must choose between his wife or the only thing that makes him happy: the applause.",6.377,/rq2KTyTJXd2p4kwCa1dajdrXimA.jpg,2004-02-11,Podium,False,5.9,321
False,/dISWllRkiQ1l5Nbn5JMZbz6RHoh.jpg,"[53, 28]",9566,en,The Fan,"When the San Francisco Giants pay center-fielder, Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan, Gil Renard.  When Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory—not even murder.",9.878,/lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg,1996-08-15,The Fan,False,5.9,507
False,/u2gAXQkmamGvR1YO46VW0Mc1ah3.jpg,"[28, 12, 80, 878, 53]",5549,en,RoboCop 2,"After a successful deployment of the Robocop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the Robocop 2 project, a living God.",17.574,/uL3Ab6SOcN35ZTF2XrE1NzFwXdl.jpg,1990-06-22,RoboCop 2,False,5.9,1183
False,/bIYdARPeH7VkZTfqkdjrmenKCGZ.jpg,"[18, 10749]",52338,en,Waiting for Forever,"A Hollywood-set romantic tale of a guy who is content to live his life without a job yet with the love of his life, a young actress.",8.43,/2NQpYb0AnMD0PY9UY90u9ifAFsL.jpg,2010-02-10,Waiting for Forever,False,5.9,226
False,/5JVJ1DautDoWLYnuSi0IJnfUHv1.jpg,[27],11152,en,The Ruins,"Americans Amy, Stacy, Jeff and Eric look for fun during a sunny holiday in Mexico, but they get much more than that after visiting an archaeological dig in the jungle.",17.254,/dWkmWNqbSeVDSEugcnJ8CZrxRso.jpg,2008-04-02,The Ruins,False,5.9,736
False,/yyx9LWQyxAgVtOwVKak0hSCpfcp.jpg,"[28, 12, 878, 53]",10061,en,Escape from L.A.,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",15.782,/kyps85aHua0TLbfLC9U1hfxlH4K.jpg,1996-08-09,Escape from L.A.,False,5.9,939
False,/vJ15MXQWe5N1VF8CmCts8yM0YHP.jpg,"[28, 35]",267193,en,Grimsby,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",18.365,/r2luFFC9ZkJFmS11E8d07RsHm3r.jpg,2016-02-24,Grimsby,False,5.9,1700
False,/9JJJOq1YuhUpC3wRgeEYn85UPbi.jpg,"[35, 18, 9648]",252512,en,While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,7.332,/i93eZj1nSlorJ1miNkpn4zLKRj0.jpg,2014-09-28,While We're Young,False,5.9,792
False,/ks3sXZD19EupGN0ClXCaRBb8kTX.jpg,"[53, 35, 28]",121824,en,Stand Up Guys,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",9.853,/7b2SGMYvjGXUxuRicsu4smZpr1Q.jpg,2012-12-14,Stand Up Guys,False,5.9,634
False,/m4V3LB6LksLJNzVsP7IGbtfhCkt.jpg,"[18, 10749]",60281,en,To the Wonder,"After falling in love in Paris, Marina and Neil come to Oklahoma, where problems arise. Their church's Spanish-born pastor struggles with his faith, while Neil encounters a woman from his childhood.",8.77,/wH9k8A3RBZ8Pjjq4J1CZSXAnCKJ.jpg,2013-02-22,To the Wonder,False,5.9,343
False,/kgvrOWj84D28fECMwapBch0Seb4.jpg,"[27, 53]",25239,en,Day of the Woman,"After a young writer is brutally gang-raped and left for dead by four men, she systematically hunts them down one by one to exact a terrible vengeance.",13.657,/nMCkOo26GtISoxJmpkTAJyMqBO8.jpg,1978-11-02,Day of the Woman,False,5.9,336
False,/kqkYa0ou7qRur7qb3QBfQkDA8wc.jpg,"[10749, 35]",11648,en,Must Love Dogs,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",13.226,/252PdRj3y2S05DC4oSf2qk2vva3.jpg,2005-07-21,Must Love Dogs,False,5.9,339
False,/4WRlyxjZnShSxoPgIxVa4fWx98f.jpg,[18],53399,it,La solitudine dei numeri primi,"Prime numbers are divisible only by one and themselves. These numbers are solitary and incomprehensible to others. Alice and Mattia are both ""prime"", both haunted by the tragedies that have marked them in childhood: a skiing accident for Alice which has caused a defect in her leg, and the loss of his twin sister for Matthew.",6.197,/m0gus7fk5eAZHS0OOAHa70Rqu9F.jpg,2010-09-10,The Solitude of Prime Numbers,False,5.9,327
False,/fwdmxO4eWWW6gD0F0hf9m7pVnrb.jpg,"[14, 878, 27]",50037,en,Beyond the Black Rainbow,"Deep within the mysterious Arboria Institute, a disturbed and beautiful girl is held captive by a doctor in search of inner peace. Her mind controlled by a sinister technology. Silently, she waits for her next session with deranged therapist Dr. Barry Nyle. If she hopes to escape, she must journey through the darkest reaches of The Institute, but Nyle wonʼt easily part with his most gifted and dangerous creation.",9.84,/2kYdBFvzV330q5QKBUAW9Dx58ey.jpg,2010-12-03,Beyond the Black Rainbow,False,5.9,217
False,/3aCJUBzMVwOGSqE7djW1gFwncfi.jpg,[35],419522,it,Beata ignoranza,"Ernesto and Filippo, two high school teachers, couldn’t be more different: Filippo is a cheerful liberal who is constantly online. Handsome and youthful, he is a serial seducer on the social networks. Ernesto, instead is a stern conservative, rigorously computerless. He is probably the last person around who still has a first-generation cell phone and his teaching methods are very traditional. They used to be best friends but an unresolved fight kept them far apart, until the day fate intervened and they found themselves teaching at the same school. Their opposite viewpoints will soon and inevitably lead to a new clash. The internet will force them to deal with their past, which resurfaces in the shape of Nina, a young woman who conducts an experiment on them: Filippo must try to leave the world of Internet and Ernesto must try to enter it.",6.228,/2Jgy8eXQOPhi2Mhah0up56izZLa.jpg,2017-02-23,Ignorance Is Bliss,False,5.9,371
False,/xUY8pmpc8K7RlDDmN2mD39RPNpB.jpg,"[53, 80, 18]",334527,en,Criminal Activities,Four young men make a risky investment together that gets them into trouble with the mob.,15.133,/tMygAfhHPUtvAADosZDH9XMQxuN.jpg,2015-11-20,Criminal Activities,False,5.9,209
False,,[35],305932,en,Expelled,"Felix (Cameron Dallas) is a legendary prankster who gets expelled from his high school and, with his friend’s help, stops at nothing to hide it from his parents.",11.683,/Aq7uDFOp6WvlZI6y3MCTO2BHvHE.jpg,2014-12-12,Expelled,False,5.9,404
False,/iN68wpJYwZ6NwQwYMlrPNtJUBxM.jpg,"[28, 53, 878]",81796,en,Lockout,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",25.354,/i5QfNIcg6hc327IWUerea0EczP4.jpg,2012-04-12,Lockout,False,5.9,1338
False,/5BqdQshlGWtn43YIFHIlYJzhFsR.jpg,"[12, 14, 28]",32985,en,Solomon Kane,"A nomadic 16th century warrior, condemned to hell for his brutal past, seeks redemption by renouncing violence, but finds some things are worth burning for as he fights to free a young Puritan woman from the grip of evil.",14.23,/jwwVNuGRUBXcudG6wOKP9U60BzU.jpg,2009-09-16,Solomon Kane,False,5.9,956
False,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,"[878, 28, 53, 12]",87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",79.471,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,2015-06-23,Terminator Genisys,False,5.9,6538
False,/8g7K3dBWp3LFDXo66v8FWewuwxG.jpg,"[35, 18, 878]",9296,en,S1m0ne,"The career of a disillusioned producer, who is desperate for a hit, is endangered when his star walks off the film set. Forced to think fast, the producer decides to digitally create an actress ""Simone"" to sub for the star — the first totally believable synthetic actress.",9.827,/mdHEOCSGPvwa9pYiV1ZDZ1ihj42.jpg,2002-08-23,S1m0ne,False,5.9,654
False,/sS4om4v8GbspmlRVXyTikxhTchG.jpg,"[28, 27, 878]",8914,en,Deep Blue Sea,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",17.252,/fyn0zyCI4kIlbDoHH0Hzv09hDC5.jpg,1999-07-28,Deep Blue Sea,False,5.9,1646
False,/pEvN1WQmdVWhXsLdeYE6ONfcknv.jpg,[35],15713,fr,La première étoile,"A married father of three, lives in Créteil doing odd jobs and spends his time at the local PMU bar. One day, to please his daughter, he promises a little too quick to take the whole family on vacation to ski. The only problem: if he breaks his promise, his wife will divorce him.",4.542,/iYwiHAshgJbE6gzqjKYNoX0BnOO.jpg,2009-03-25,The First Star,False,5.9,200
False,/eRKWz0pDgBiR39otuMZ4mENUhq3.jpg,"[18, 10749, 53]",5852,en,Angel Eyes,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",12.063,/z6wXVORMReNWsLY502iBp6ztN42.jpg,2001-05-15,Angel Eyes,False,5.9,266
False,/zeUeJLEEdfyGHdLzakXpG1LM1aR.jpg,"[18, 36, 10749]",1722,en,Captain Corelli's Mandolin,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.",9.015,/dNNjMmZwQvq48Pw71BIzd8ky6Rh.jpg,2001-04-18,Captain Corelli's Mandolin,False,5.9,360
False,/qsYma0KMuh2p57wRf3KFjRaFZ8Q.jpg,"[35, 18, 9648]",270487,en,"Hail, Caesar!","When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their ""fixer"" to get him back. Set in the 1950s, the story was inspired by the career of Eddie Mannix (1891–1963).",18.718,/txvoksUbyxqvaOvDfEbwW5nEcmX.jpg,2016-02-05,"Hail, Caesar!",False,5.9,3013
False,/oj8tfpfRP0pjdp96zvZJhtFy0jk.jpg,"[28, 53]",106021,en,Erased,A former agent of the CIA and his estranged daughter go on the run after his employers target them for assassination.,11.444,/m9pUIC2lp40KvDxdiCRP7PFjXYs.jpg,2012-08-23,Erased,False,5.9,471
False,/qrIu62JUHhWCAD2B9o8xZqyQVMa.jpg,"[27, 35, 878]",18502,en,The Stuff,"Amalgamated Dairies hires David Rutherford, an FBI man turned industrial saboteur, to investigate a popular new product called “the Stuff,” a new dessert product that is blowing ice cream sales out of the water. Nobody knows how it’s made or what’s in it, but people are lining up to buy it. It's got a delicious flavor to die for!",10.02,/bT0PxmeePfzX8YrZHGaAXau9RLN.jpg,1985-06-14,The Stuff,False,5.9,264
